Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
2150 | 71.6666704043746 | 136.2478485107422,204.93997192382812,0.23068790137767792 | -0.05417410656809807,-4.938218116760254,-7.628123199765469e-08 | 180.6 | 0.019401995465159416,0.0008900037501007318,-0.37269142270088196 | -0.11134921759366989,0.07043837755918503,-5.72109183849534e-06 | 0,0
2160 | 72.00000375509262 | 136.23045349121094,203.29551696777344,0.23071059584617615 | -0.05604751035571098,-4.989441394805908,-4.0047643778962083e-07 | 180.6 | -0.011845295317471027,0.0005950303748250008,-0.2404133677482605 | -0.05088530108332634,-1.5190600156784058,9.725856216391549e-06 | 0,0
2170 | 72.33333710581064 | 136.21145629882812,201.5880584716797,0.23149161040782928 | -0.05801697075366974,-5.156366348266602,-0.0011998274130746722 | 180.6 | 0.011462974362075329,-0.0005203077453188598,-0.04466145858168602 | -0.0009113922133110464,0.2524566352367401,-0.0005091761122457683 | 0,0
2180 | 72.66667045652866 | 136.19227600097656,199.87530517578125,0.23125922679901123 | -0.05783001333475113,-5.141739368438721,-0.0003636898472905159 | 180.6 | 0.00030726176919415593,2.6550331313046627e-05,-0.03636739403009415 | -0.003287046914920211,-0.03620624169707298,0.0018307489808648825 | 0,0
2190 | 73.00000380724669 | 136.1717987060547,198.1593475341797,0.2312016636133194 | -0.07899624109268188,-5.162726879119873,-6.933963595656678e-05 | 180.9 | -0.001954085426405072,0.007947385311126709,-0.6122567653656006 | -0.16547171771526337,-0.06925105303525925,0.0003552798298187554 | 0,0
2200 | 73.3333371579647 | 136.12388610839844,196.43646240234375,0.231184184551239 | -0.34363099932670593,-5.1681928634643555,-1.2414769116730895e-05 | 183.8 | 0.001576844835653901,0.07528117299079895,-7.074033260345459 | -2.2081069946289062,0.14735697209835052,7.895111048128456e-05 | 0,0
2210 | 73.66667050868273 | 135.9149169921875,194.72750854492188,0.23117484152317047 | -1.1625025272369385,-5.021258354187012,-1.2777105666827993e-06 | 193.0 | 0.01681370660662651,0.10011819005012512,-21.435766220092773 | -4.0135498046875,1.180658221244812,3.2038115023169667e-05 | 0,0
2220 | 74.00000385940075 | 135.41542053222656,193.09567260742188,0.23117728531360626 | -2.177532196044922,-4.644636631011963,-3.623358395543619e-07 | 205.1 | 0.020781179890036583,0.05988891050219536,-31.089059829711914 | -3.89068341255188,1.9760369062423706,6.979732279432938e-05 | 0,0
2230 | 74.33333721011877 | 134.62498474121094,191.58279418945312,0.23117835819721222 | -2.9704244136810303,-4.211121559143066,-1.6400463209720328e-06 | 215.2 | -0.010260093957185745,-0.015371983870863914,-31.08880043029785 | -1.2071799039840698,0.4710244834423065,-6.922521424712613e-05 | 0,0
2240 | 74.66667056083679 | 133.561767578125,190.243896484375,0.2311791181564331 | -3.764052152633667,-3.5305540561676025,-2.1549446955759777e-06 | 226.8 | -0.006577156018465757,-0.006513160187751055,-33.72243118286133 | -1.3292955160140991,0.8898496031761169,-0.00010412387200631201 | 0,0
2250 | 75.00000391155481 | 132.25315856933594,189.14134216308594,0.23118063807487488 | -4.424497604370117,-2.639376401901245,-4.958279760103323e-07 | 239.2 | 0.08687569200992584,0.06829804927110672,-36.78758239746094 | -2.564735174179077,4.969968318939209,-2.5744913727976382e-05 | 0,0
2260 | 75.33333726227283 | 130.73983764648438,188.34628295898438,0.2311825156211853 | -4.890185832977295,-1.695322871208191,8.96304470643372e-07 | 250.9 | -0.015506686642765999,-0.005141180939972401,-35.71597671508789 | -0.9533643126487732,2.264059543609619,-3.6614987038774416e-05 | 0,0
